quest_sleep_time_x,quest_sleep_quality_x,quest_sport_time_x,quest_meetings_x,quest_mood_x,quest_stress_x,bmr_kilocalories_x,steps_x,distance_in_meters_x,min_heart_rate_in_beats_per_minute_x,max_heart_rate_in_beats_per_minute_x,average_heart_rate_in_beats_per_minute_x,duration_in_seconds_x,awake_duration_in_seconds_x,sleep_start_hour_x,record_dates_count_x,screen_daily_count_x,screen_duration_avg_x,screen_duration_total_x,screen_threshold_x,still_ratio_x,bluetooth_distinct_names_x,screen_during_night_count_x,quest_sleep_time_y,quest_sleep_quality_y,quest_sport_time_y,quest_meetings_y,quest_mood_y,quest_stress_y,bmr_kilocalories_y,steps_y,distance_in_meters_y,min_heart_rate_in_beats_per_minute_y,max_heart_rate_in_beats_per_minute_y,average_heart_rate_in_beats_per_minute_y,duration_in_seconds_y,awake_duration_in_seconds_y,sleep_start_hour_y,record_dates_count_y,screen_daily_count_y,screen_duration_avg_y,screen_duration_total_y,screen_threshold_y,still_ratio_y,bluetooth_distinct_names_y,screen_during_night_count_y,quest_sleep_time_z,quest_sleep_quality_z,quest_sport_time_z,quest_meetings_z,quest_mood_z,quest_stress_z,bmr_kilocalories_z,steps_z,distance_in_meters_z,min_heart_rate_in_beats_per_minute_z,max_heart_rate_in_beats_per_minute_z,average_heart_rate_in_beats_per_minute_z,duration_in_seconds_z,awake_duration_in_seconds_z,sleep_start_hour_z,record_dates_count_z,screen_daily_count_z,screen_duration_avg_z,screen_duration_total_z,screen_threshold_z,still_ratio_z,bluetooth_distinct_names_z,screen_during_night_count_z,quest_sleep_time_w,quest_sleep_quality_w,quest_sport_time_w,quest_meetings_w,quest_mood_w,quest_stress_w,bmr_kilocalories_w,steps_w,distance_in_meters_w,min_heart_rate_in_beats_per_minute_w,max_heart_rate_in_beats_per_minute_w,average_heart_rate_in_beats_per_minute_w,duration_in_seconds_w,awake_duration_in_seconds_w,sleep_start_hour_w,record_dates_count_w,screen_daily_count_w,screen_duration_avg_w,screen_duration_total_w,screen_threshold_w,still_ratio_w,bluetooth_distinct_names_w,screen_during_night_count_w,risk_group
4.273809524,1,8.857142857,5.702380952,1.726190476,-1.642857143,1730.428571,724.7142857,545.3571429,68.5,117.5,85.35714286,18334.7619,2482.380952,24.75462963,92.35714286,30.92857143,350.7479942,10660.07143,15.21428571,0.954306685,20.35714286,8.142857143,4.238095238,0.761904762,6.380952381,7.571428571,0.142857143,-0.904761905,1699,565.0306122,423.5306122,59.42857143,111.1020408,83.97959184,20762.44898,2927.142857,23.64642857,90.35714286,37.85714286,321.0089811,11692.04082,17.65306122,0.980123299,16.12244898,9.173469388,4.142857143,1,8.857142857,6.5,1,-1,1699,769.9285714,577.2142857,62.28571429,113.6428571,84.35714286,19877.61905,2196.666667,23.65555556,95.85714286,38.14285714,256.8691778,8192.928571,20.92857143,0.955286654,14.64285714,11.14285714,4.357142857,0.857142857,8.071428571,5.357142857,1.321428571,-0.857142857,1699,699.7857143,522.6349206,57.14285714,112.5714286,83.76190476,19815.71429,2583.809524,23.9478836,95.85714286,46.58730159,245.4604381,11071.88889,24.80952381,0.918970698,25.91269841,11.53968254,medium
,,,,,,1888,4735.142857,10117.78571,44.64285714,97.35714286,60.21428571,,,,,,,,,,,,,,,,,,1888,4424.683673,7554.428571,44.69387755,96.82653061,61.67346939,,,,,,,,,,,,,,,,,,1888,4056.357143,8984.285714,43.64285714,99.28571429,60.5,,,,,,,,,,,,,,,,,,1888,3942.246032,8246.880952,44.85714286,97.96825397,61.42063492,,,,,,,,,,,,low
5.095238095,-0.273809524,40.17857143,3.928571429,0.726190476,-0.726190476,2244,6620.214286,6700.571429,69.11904762,131.5238095,92.5,,,,,,,,,,,,,,,,,,2244,6313.612245,6384.326531,66.6122449,129.8877551,89.07142857,,,,,,,,,,,,,,,,,,2244,5901.071429,6057.571429,67.16666667,130.6190476,90.85714286,,,,,,,,,,,,6,0,33.80952381,4.761904762,1.238095238,-1,2244,8965.452381,7773.849206,63.28571429,137.515873,90.02380952,,,,,,,,,,,,medium
7.142857143,1.285714286,57.28571429,7.714285714,2,-2,1701.142857,10483.64286,5434.714286,52.5,167,77.57142857,27248.57143,672.8571429,23.41041667,,,,,,,,,6.714285714,0.857142857,54.28571429,9.571428571,2,-1.714285714,1705,11319.78571,6062.887755,52.05102041,170.0918367,78.03061224,24878.57143,668.5714286,24.35714286,,,,,,,,,7.178571429,1.857142857,64.19642857,6.303571429,2,-2,1695.5,10669.21429,5318.785714,51.64285714,165.2857143,76.28571429,25370.47619,828.5714286,23.67857143,,,,,,,,,6.475,1.720238095,79.52380952,7.452380952,2,-2,1705,14106.53968,7800.873016,52.61904762,168.8650794,79.41269841,24551.42857,506.5306122,23.32346939,,,,,,,,,high
7.428571429,0.714285714,0,12.28571429,0.285714286,2.78E-17,1270.714286,8172.142857,5293,56.14285714,152.1428571,74.28571429,25208.57143,237.1428571,23.50396825,,,,,,,,,,,,,,,1242.214286,6777.591837,4331.653061,56.50340136,152.3129252,76.91836735,24677.14286,1088.571429,23.18571429,,,,,,,,,,,,,,,1263.142857,6683.071429,4281.142857,55.5,141.2857143,76.42857143,26497.14286,377.1428571,23.48015873,,,,,,,,,,,,,,,1282,7148.968254,4620.595238,54.88095238,153.3095238,80.9047619,28104.28571,331.4285714,22.97936508,,,,,,,,,medium
6.630952381,0.357142857,8.035714286,30.07142857,0.357142857,-1,,,,,,,,,,,,,,,,,,,,,,,,1761,3632.183673,2424.571429,62.53061224,120.7653061,78.29591837,28664.69388,609.7959184,23.71836735,,,,,,,,,8.571428571,1,51.42857143,9.428571429,0.285714286,-1,1761,3496.142857,2441.857143,63.57142857,119.7142857,79.35714286,30458.57143,402.8571429,23.70833333,,,,,,,,,8.142857143,1,30,11,0.428571429,-0.857142857,1761,2935.579365,1970.912698,62.32539683,119.468254,76.93650794,32523.33333,316.6666667,23.16706349,,,,,,,,,medium
7,0,1.392857143,15.17857143,1.107142857,-1.285714286,,,,,,,,,,,,,,,,,,7,0,1.461904762,4.571428571,0.333333333,0,1249,6072.112245,3161.938776,,,,23440.71429,1167.857143,23.8827381,,,,,,,,,,,,,,,1249,5507.857143,3269.142857,,,,,,,,,,,,,,,,,,,,,1167.47619,9172.755102,5601.884354,55.04761905,111.1190476,73.4047619,26839.28571,1748.571429,24.31369048,,,,,,,,,medium
6.654761905,0.273809524,43.45238095,11.32142857,0.178571429,0,1383,6594.714286,3943.571429,51.85714286,116,72.57142857,26059.28571,548.5714286,22.94583333,,,,,,,,,6.214285714,-0.238095238,19.04761905,6.476190476,0,0.238095238,1383,6910.173469,4190.357143,49.69387755,119.6938776,70.71428571,26197.95918,644.6938776,22.51785714,,,,,,,,,6.404761905,0,70,7.714285714,0,0,1383,7694.285714,4725.5,49.71428571,118.3571429,72,25705.71429,793.3333333,22.63955026,,,,,,,,,7.357142857,0,77.14285714,13.80952381,0,0,1383,5908.825397,3429.349206,49.55555556,120.5793651,71.62698413,26851.42857,847.6190476,22.44854497,,,,,,,,,low
,,,,,,1612,7063.714286,6826.142857,,,,,,,,,,,,,,,,,,,,,1612,8081.530612,6459.897959,,,,,,,,,,,,,,,,,,,,,1612,6270.5,5600.928571,47.64285714,122.9107143,69.82142857,,,,,,,,,,,,,,,,,,1612,6684.960317,6411.666667,43.21428571,121.0357143,63.96428571,24800,584.2857143,23.80039683,,,,,,,,,low
6.714285714,0.857142857,16.9047619,8.19047619,1.380952381,-0.857142857,,,,,,,,,,,,,,,,,,6.464285714,-0.178571429,11.78571429,2.714285714,-0.464285714,0,,,,,,,,,,,,,,,,,,6.904761905,1,11.19047619,6.952380952,1.857142857,-1.761904762,,,,,,,,,,,,,,,,,,6.333333333,0.523809524,11.42857143,5.095238095,0.80952381,-0.523809524,,,,,,,,,,,,,,,,,,high
6.476190476,1,66.42857143,8.142857143,2,-1.476190476,2141,3708.285714,2768.428571,43,104.5714286,58.28571429,22020,1711.428571,25.8031746,,,,,,,,,6,0.178571429,24.46428571,5.857142857,0.535714286,-0.535714286,2141,2553.877551,1769.571429,42.80612245,107.8265306,57.02040816,24856.53061,1838.571429,24.83741497,,,,,,,,,6.476190476,1,21.66666667,11.0952381,1.238095238,-1,2141,3533.428571,2400.785714,42.07142857,111,55.92857143,26451.42857,1350,24.00119048,,,,,,,,,,,,,,,2141,3530.873016,2443.539683,41.05555556,114.1269841,56.52380952,28400.35714,1418.571429,24.01369048,,,,,,,,,medium
6,1.357142857,42.85714286,3.571428571,1,-1,,,,,,,,,,,,,,,,,,6.107142857,0.642857143,31.42857143,5.214285714,0.642857143,-0.285714286,1675,10783.16667,7026.142857,62.92857143,131.9285714,86.76190476,24156.42857,627.8571429,24.62321429,,,,,,,,,,,,,,,1335,9762.214286,6365,60.85714286,125.9285714,83.64285714,21375.2381,170.4761905,24.03994709,,,,,,,,,,,,,,,1335,8380.31746,5098.888889,62.23015873,127.031746,84.08730159,23779.52381,360.952381,24.72949735,,,,,,,,,medium
5.571428571,0.523809524,53.57142857,17.14285714,1.238095238,-0.857142857,,,,,,,,,,,,,,,,,,6.285714286,0.523809524,37.14285714,8.714285714,1,-0.285714286,2116,3818.938776,2456.642857,62.92857143,120.6836735,81.02040816,,,,,,,,,,,,6.142857143,0.619047619,40,10.14285714,0.857142857,-0.523809524,2116,4116.071429,2764,61.07142857,122.1428571,80.28571429,23762.14286,1039.285714,23.07083333,,,,,,,,,6.714285714,0.428571429,45,15.71428571,1,-0.285714286,2116,5355.134921,3399.31746,61.48412698,120.7777778,81.03174603,,,,,,,,,,,,medium
5.476190476,1,4.285714286,8.095238095,2,-2,,,,,,,,,,,,,,,,,,5,0.693877551,6.326530612,8.163265306,1.292517007,-1.591836735,,,,,,,,,,,,,,,,,,5.102040816,0.897959184,5.102040816,11.93877551,1.244897959,-1.724489796,,,,,,,,,,,,,,,,,,5.275510204,0.928571429,9.489795918,11.57142857,1.520408163,-2,,,,,,,,,,,,,,,,,,low
4.904761905,0.023809524,71.78571429,5.452380952,0.380952381,0,1648,12630.07143,8694.833333,62.16666667,121.8095238,85.61904762,23280,454.2857143,23.43333333,,,,,,,,,5.214285714,0,69.64285714,7.714285714,0.214285714,0,1584.938776,11936.77551,8392.744898,62.09183673,122.3061224,83.87755102,24102.04082,713.877551,23.37006803,,,,,,,,,5.619047619,0,68.57142857,4.238095238,0.238095238,0,1648,12052.57143,8689.857143,62.42857143,126.0714286,88.21428571,23721.42857,921.4285714,23.33571429,,,,,,,,,4.928571429,-0.214285714,67.14285714,5,0.5,-0.357142857,1648,12445.53175,8928.190476,63.12698413,127.1746032,87.25396825,21572.14286,912.8571429,24.07589286,,,,,,,,,medium
7.428571429,2,28.03571429,8.285714286,2,-2,,,,,,,,,,,,,,,,,,6.571428571,1.142857143,29.82142857,6.785714286,1.464285714,-1.642857143,,,,,,,,,,,,,,,,,,7.357142857,1.761904762,36.78571429,6.904761905,2,-2,1966.904762,2433.952381,1787.238095,49.71428571,108.2857143,65.57142857,,,,,,,,,,,,8.071428571,2,38.57142857,8.571428571,2,-2,1980,3922.873016,2570.198413,51.46031746,105.3015873,65.44444444,27972.85714,2103.214286,23.39910714,,,,,,,,,medium
6.698412698,0.80952381,34.28571429,37.47619048,0.634920635,-0.476190476,,,,,,,,,,87,168.8571429,102.7578721,16444.42857,75,0.922695629,1,32.92857143,6.285714286,0.142857143,25.71428571,29.85714286,0.142857143,0.142857143,,,,,,,,,,88.12244898,190.7040816,109.6198374,19259,72.82653061,0.918672079,,35.14285714,6.020408163,1.081632653,46.93877551,40.20408163,0.959183673,-0.551020408,,,,,,,,,,95.64285714,161,95.69860145,14558.14286,74.78571429,0.922497047,,29.85714286,6.595238095,1.375,53.83928571,33.54166667,1.732142857,-0.642857143,1756,9524.52381,6675.785714,55.76190476,129.7142857,77.19047619,23594.28571,279.047619,23.61891534,91.14285714,159.8095238,107.0538655,16235.93651,78.83333333,0.909415656,1.928571429,29.01587302,medium
7.357142857,0.285714286,68.57142857,4.857142857,0.428571429,-0.142857143,1450,3665.142857,2367.428571,65.92857143,112.9285714,79.57142857,31200,454.2857143,23.46904762,,,,,,,,,6.642857143,-0.761904762,66.66666667,5,0,0.761904762,1450,3930.602041,2391.653061,67.08163265,126.7142857,82.87755102,28264.28571,848.5714286,24.50119048,,,,,,,,,,,,,,,1450,4162.857143,2457.857143,67.35714286,123.9285714,82.71428571,30550.71429,1220.357143,23.69702381,,,,,,,,,,,,,,,1435.785714,3966.47619,2438.626984,65.98412698,124.2063492,83.36507937,30910.71429,1100.714286,23.65853175,,,,,,,,,medium
6.050595238,-0.172619048,30.89285714,8.011904762,0.910714286,-0.095238095,1462,6296.428571,3920.380952,53.28571429,119.2857143,69.85714286,25517.14286,917.1428571,23.12142857,85.71428571,154.4285714,116.3023217,16813.42857,44.71428571,0.898099294,44.28571429,38.30952381,6.178571429,-0.142857143,22.61904762,7.785714286,0,0.214285714,1462,5738.591837,3734.540816,50.64285714,111.3163265,67.87755102,24388.77551,1252.040816,23.45680272,87.93877551,192.6632653,102.9445462,19097.16327,52.60204082,0.937388282,54.42857143,40.55102041,6.96031746,0,13.49206349,9.380952381,-0.222222222,0.44047619,1462,5659.428571,3597.785714,55.78571429,116.4285714,76.14285714,25217.14286,732.8571429,23.42380952,94.07142857,182.0714286,95.2169024,17196,57.78571429,0.9036183,56.28571429,44.28571429,6.452380952,0.279761905,16.07142857,8.791666667,0.178571429,-0.18452381,1462,4509.865079,2794.230159,51.42063492,112.8333333,69.08730159,24456.42857,631.0714286,23.74553571,96.02380952,186.7380952,100.1111598,17535.85714,58.22222222,0.875004724,49.0952381,44.48412698,medium
7.328571429,0.591836735,56.53061224,3.387755102,0.469387755,-0.285714286,1629,8698,5914.928571,60.57142857,132.6428571,83.5,24257.14286,3428.571429,24.69285714,73.07142857,80.28571429,252.265621,18906.28571,33.92857143,0.815702259,,9.410714286,5.233333333,-0.285714286,23.0952381,0.238095238,-0.476190476,0.714285714,1629,3592.693878,2449.27551,56.43877551,123.9183673,78.10204082,18967.34694,1114.285714,25.95510204,88.92857143,103.1122449,405.2041437,38588.72449,36.8877551,0.90108967,3.047619048,14.78571429,5.953571429,0.267857143,83.48214286,1.607142857,0.267857143,-0.642857143,1629,9416.214286,6056.714286,56.07142857,128.2142857,76.64285714,19817.61905,712.3809524,24.88214286,75.78571429,82.5,289.2906216,22702.5,32.57142857,0.771887973,9.142857143,12.16071429,6.369047619,0.69047619,58.69047619,2.738095238,0.928571429,-0.857142857,1629,7107.404762,4655.547619,55.98412698,115.984127,74.30952381,21210.47619,1932.857143,25.05449735,82.52380952,80.57142857,358.6671656,26267.4127,33.03174603,0.875399319,15.66666667,9.579365079,medium
8.023809524,0.761904762,50.71428571,4.619047619,1,-1,1686,11162.49206,8634.079365,48.11111111,113.1031746,64.5,28840,3405.714286,24.77579365,90.35714286,203.2857143,37.55497882,5782.928571,173.7857143,0.750311997,3.464285714,19.44444444,8.714285714,1,109.5238095,1.380952381,1,-1,1686,6640.193878,5136.102041,47.75510204,102.9081633,60.85714286,20222.85714,1205.714286,26.11269841,87.32653061,161.1530612,34.16514963,4613.357143,146.3469388,0.880893618,,17.21428571,8.892857143,1,42.85714286,0.928571429,1,-1,1640.642857,7089.857143,5488.357143,47.07142857,105.5,61.57142857,28427.7551,1400.816327,25.69404762,93,122.6428571,18.28699798,2251.5,111.4285714,0.84525531,,14.5,6.714285714,1,64.28571429,21.42857143,1,-1,1686,11180.99206,8648.555556,46.21428571,106.1190476,62.03174603,23022.2449,558.9795918,25.29540816,92.4047619,170.3015873,25.1629756,3636.468254,156.4761905,0.720905342,,12.06349206,medium
6.238095238,0.142857143,38.80952381,3.095238095,0.238095238,-0.476190476,1340,3191.428571,2293.857143,54.57142857,120.4285714,78.28571429,,,,,,,,,,,,,,,,,,1262.714286,4381.571429,3068.408163,54.46938776,119.2244898,76.85714286,21508.57143,991.4285714,24.20595238,,,,,,,,,6.857142857,0,16.42857143,1.571428571,-0.714285714,-0.285714286,1280.642857,4812.857143,3342.142857,53.64285714,119.1746032,76.05555556,23307.85714,1147.5,23.55029762,,,,,,,,,,,,,,,1178.125,4122.214286,2878.357143,57.75,112.8035714,76.32142857,21217.14286,880,23.1047619,,,,,,,,,medium
6.428571429,0.904761905,97.61904762,2.666666667,1.476190476,-1.142857143,2324,15992.35714,12042.57143,52.07142857,112.9285714,73.21428571,19294.28571,248.5714286,25.19047619,,,,,,,,,6.214285714,0.571428571,78.57142857,4,1.142857143,-0.857142857,2324,13921.72449,9760.367347,49.74489796,114.6836735,66.03061224,23215.10204,947.755102,24.00952381,,,,,,,,,5.517857143,0.607142857,88.92857143,4.517857143,1.75,-1.160714286,2324,13779.42857,9088.285714,49.5,109.7142857,64.42857143,21767.14286,450,24.21071429,,,,,,,,,5.908163265,1,83.31632653,12.10204082,1.724489796,-1.346938776,2324,13847.88095,9419.34127,49.52380952,113.6428571,69.30952381,21308.57143,496.0714286,24.29255952,,,,,,,,,medium
,,,,,,1895.571429,9166.785714,6547.214286,57.07142857,132.7142857,80.64285714,,,,,,,,,,,,,,,,,,1888,8839.744898,6272.877551,59.18367347,135.755102,81.78571429,,,,,,,,,,,,,,,,,,1888,10819.5,7811.357143,59.57142857,139.9285714,81.85714286,,,,,,,,,,,,,,,,,,1888,10406.14286,7527.484127,57.63492063,138.4047619,79.80952381,23008.57143,728.5714286,24.71600529,,,,,,,,,medium
,,,,,,1361.5,16672.28571,20834.71429,48.14285714,137.6428571,74.57142857,25482.85714,420,22.00238095,,,,,,,,,7.261904762,0.952380952,146.1904762,6.19047619,1.19047619,-0.476190476,1363.581633,15271.13265,20650.40816,49.57142857,149.6122449,73.28571429,27128.57143,984.4897959,21.6585034,,,,,,,,,7.446428571,0.857142857,153.5714286,7.464285714,1,-0.678571429,1368.214286,18485.35714,30711.35714,50.5,135.9285714,74.5,25984.28571,797.1428571,21.74404762,,,,,,,,,7.035714286,0.5,97.14285714,21.64285714,1.357142857,-0.571428571,1366.444444,18546.72222,19315.7619,49.63492063,139.2936508,73.71428571,24670.47619,734.2857143,22.40939153,,,,,,,,,medium
7.761904762,1,71.9047619,8.571428571,0.761904762,-0.761904762,1982,5228.428571,3624.428571,46.28571429,150.2857143,66.28571429,26631.42857,128.5714286,22.42619048,,,,,,,,,,,,,,,1982,5868.27551,4581.571429,47.13265306,115.2142857,62.63265306,26917.14286,395.7142857,22.23492063,,,,,,,,,,,,,,,1910.357143,8152.357143,5989.214286,45.71428571,133.7857143,64.21428571,26698.57143,329.047619,22.41666667,,,,,,,,,,,,,,,1982,4926.857143,2974.722222,45.28571429,105.3730159,61.76984127,27757.14286,352.8571429,22.06283069,,,,,,,,,medium
7.234693878,0.724489796,82.95918367,14.51020408,0.724489796,-0.418367347,,,,,,,,,,,,,,,,,,6.476190476,0.380952381,52.16666667,11.0952381,0.238095238,-0.5,,,,,,,,,,,,,,,,,,6.992063492,0.222222222,40.07936508,12.70634921,0.063492063,-0.214285714,1622,10045.34694,6619.244898,50.95918367,114.8163265,75.16326531,23668.57143,2691.428571,22.47103175,,,,,,,,,7.392857143,-0.19047619,35.44642857,12.69642857,-0.273809524,-0.089285714,1622,8826.730159,5911.952381,51.18253968,112.6031746,73.50793651,20806.19048,3671.904762,22.7484127,,,,,,,,,medium
6.714285714,1,32.85714286,3.714285714,1.714285714,-0.642857143,,,,,,,,,,,,,,,,,,6.285714286,1.714285714,18.66666667,8.380952381,1.714285714,-1,,,,,,,,,,,,,,,,,,6.285714286,1.142857143,34.28571429,6.285714286,1,-1.357142857,,,,,,,,,,,,,,,,,,6.666666667,1.238095238,30,2.523809524,1,-0.761904762,1856.47619,5798.333333,3565.015873,58.83333333,103.9444444,70.23809524,19599.64286,2342.142857,23.3452381,,,,,,,,,medium
5.8,0.357142857,30,6.071428571,0.285714286,-1,,,,,,,,,,,,,,,,,,5.458333333,-0.547619048,27.08333333,14.29761905,0,-0.630952381,,,,,,,,,,,,,,,,,,5.553571429,0,26.78571429,12.67857143,0.142857143,-0.732142857,,,,,,,,,,,,,,,,,,5.571428571,2.78E-17,24.28571429,14.71428571,0.714285714,-0.714285714,1628,3808.714286,2320.571429,58.85714286,120.1785714,79.35714286,24820.71429,998.5714286,24.43988095,,,,,,,,,medium
7.666666667,1.238095238,79.52380952,45.47619048,0.761904762,-0.666666667,,,,,,,,,,87.80952381,56.76190476,276.9184329,14187.33333,7.142857143,0.864157027,97.0952381,18,8.142857143,1,19.42857143,35,0.571428571,-0.285714286,1395,8031.428571,5073.346939,62.59183673,119.3979592,82.60204082,26430.61224,1013.265306,23.9452381,93.29591837,79.78571429,284.6106063,21070.64286,10.51020408,0.89415889,114.5612245,17.8877551,,,,,,,1395,10623.57143,5917.785714,62.14285714,125.7142857,84,24192.85714,415.7142857,23.74880952,93.21428571,58,247.1036461,13423.85714,9.785714286,0.867376183,97.5,12.78571429,6.285714286,1,72.85714286,34.28571429,1,-1,1395,10722.69841,6215.007937,62.14285714,124.2936508,83.03968254,21933.33333,679.047619,24.01984127,89.91071429,61.83928571,239.287846,13750.69643,12.26785714,0.872819862,131.625,13.83928571,medium
4.821428571,-0.714285714,52.85714286,6,1.642857143,-1.178571429,,,,,,,,,,77,43.78571429,539.0367185,23959.28571,11.32142857,0.884566068,71.10714286,10.04761905,5.214285714,-1.357142857,18.80952381,4.19047619,0.5,-0.357142857,1764,5741.132653,3614.163265,59.45918367,120.7346939,80.23469388,25155.10204,686.9387755,25.35408163,72.90816327,55.35714286,617.9520277,31420.04082,11.54081633,0.899107865,110.4285714,9.724489796,4.714285714,-1.404761905,45.11904762,8.071428571,1.642857143,-1.166666667,1753.785714,6987.928571,4386.571429,58.85714286,120.1428571,80.21428571,27080,304.2857143,24.35436508,87.57142857,46.92857143,519.6251131,23861.07143,11.07142857,0.881602492,46.57142857,8.642857143,6.591836735,-0.510204082,28.87755102,9.285714286,1.489795918,-1.387755102,1744.52381,6483.31746,4222.126984,59.65079365,120.6587302,80.72222222,25247.61905,313.3333333,25.16851852,76.06349206,45.65873016,688.615091,24525.09524,12.22222222,0.908414791,126.3095238,7.523809524,medium
6.785714286,0.642857143,10.71428571,2.142857143,1,-1.714285714,,,,,,,,,,,,,,,,,,7.392857143,1.142857143,43.57142857,1,0.5,-0.714285714,,,,,,,,,,,,,,,,,,7.042857143,1.571428571,36.42857143,4.523809524,1.333333333,-1.476190476,,,,,,,,,,,,,,,,,,7.595238095,1,22,4.523809524,0.142857143,-0.80952381,,,,,,,,,,,,,,,,,,medium
,,,,,,1727,13736.21429,21015.92857,48.35714286,151.7142857,78,,,,,,,,,,,,,,,,,,1727,14456.96939,14999.55102,43.86734694,170.7346939,74.1122449,,,,,,,,,,,,,,,,,,1727,12505.42857,17465.5,45.42857143,136.5714286,71.57142857,,,,,,,,,,,,,,,,,,1727,13437.25397,18826.71429,47.43650794,156.2777778,75.42857143,22697.14286,600,22.78571429,,,,,,,,,low
6,0,28.0952381,3.333333333,1.238095238,-0.952380952,,,,,,,,,,55.42857143,51.47619048,325.8642859,15446.61905,15.61904762,0.970006605,13.28571429,11.71428571,4.714285714,0,13.57142857,1.047619048,0.476190476,-0.238095238,,,,,,,,,,50.55782313,49.32653061,300.3742754,13657.04082,14.44897959,0.960493799,46.14285714,12.19047619,,,,,,,1514,1645.232143,1088.035714,60.73214286,111.9464286,78.26785714,,,,80.52380952,62.01587302,301.0579674,16836.7619,20.50793651,0.969697994,30.65079365,14.84126984,,,,,,,1514,1800.253968,1140.873016,59.98412698,117.0079365,80.75396825,25540,1856.190476,23.49179894,77.3015873,52.12698413,342.6178934,16312.03175,12.76984127,0.97179419,28.19047619,12.84920635,medium
,,,,,,2192,5709.642857,7249.428571,42.07142857,141.7142857,66.57142857,,,,,,,,,,,,,,,,,,2192,5588.295918,5586.55102,41.54081633,133.7346939,63.66326531,,,,,,,,,,,,,,,,,,2192,4979.571429,6124.357143,41.28571429,137.9285714,65.42857143,,,,,,,,,,,,,,,,,,2192,5638.055556,7100.857143,44.54761905,139.6269841,69.49206349,21505.71429,282.8571429,22.96190476,,,,,,,,,low
6.761904762,0.476190476,77.85714286,9.761904762,0.761904762,-0.285714286,,,,,,,,,,,,,,,,,,5.148809524,-0.083333333,51.07142857,7.55952381,-0.452380952,0.630952381,,,,,,,,,,,,,,,,,,6.297619048,0,51.78571429,10.11904762,-0.095238095,0.095238095,,,,,,,,,,,,,,,,,,6.80952381,0,55.71428571,14.52380952,0.523809524,-0.238095238,1404,8189.404762,4983.380952,49.65873016,116.047619,68,24998.09524,963.8095238,25.53637566,,,,,,,,,medium
6.428571429,1.428571429,91.07142857,6.428571429,0.928571429,-0.928571429,,,,,,,,,,35.38095238,15,2218.762363,17006.38095,1.5,0.951416122,,7.142857143,7.80952381,0.714285714,62.38095238,6.428571429,0.238095238,-0.523809524,,,,,,,,,,27.71428571,15.28571429,933.2927093,12384.57143,4.238095238,0.939722823,,10.9047619,6.571428571,1,93.33333333,10,0.095238095,-0.047619048,,,,,,,,,,32.69047619,9.666666667,172.4019978,1812.214286,2.904761905,0.933002767,,4.714285714,,,,,,,,,,,,,,,,14.57142857,5.857142857,180.8857143,904.4285714,,0.615646259,,,medium
6.476190476,0.476190476,15.33333333,4.19047619,1.047619048,-0.285714286,,,,,,,,,,,,,,,,,,7,1,45.95238095,5.785714286,0.642857143,-0.285714286,,,,,,,,,,,,,,,,,,6.642857143,1,63.57142857,5,1,-1,,,,,,,,,,,,,,,,,,6.761904762,1,70.47619048,6,1,-1,,,,,,,,,,,,,,,,,,medium
8.285714286,0.285714286,60.71428571,30.28571429,1.642857143,-1.642857143,,,,,,,,,,,,,,,,,,5.571428571,-0.119047619,38.57142857,11.4047619,0.761904762,-0.404761905,,,,,,,,,,,,,,,,,,6.916666667,1,62.97619048,26.76190476,1.726190476,-1.369047619,1512.571429,7816.571429,5156.428571,54.28571429,117.5714286,75,23601.42857,289.2857143,24.12440476,,,,,,,,,7.214285714,0.357142857,70.71428571,49.78571429,2,-1.5,1576,11321.0873,7555.420635,53.20634921,119.5,77.25396825,23964.28571,354.2857143,23.72579365,,,,,,,,,high
7.428571429,1,90,10.71428571,2,-1.285714286,,,,,,,,,,86.35714286,70.5,266.9013895,17942.42857,24.5,0.90935559,16.92857143,14.71428571,,,,,,,,,,,,,,,,95.92857143,76.39795918,273.8173235,19913.32653,22.45918367,0.898385473,88.90816327,11.85714286,7.285714286,0.607142857,36.92857143,6.857142857,1.857142857,-1.035714286,1428,10695.07143,7588.380952,43.85714286,113.8095238,66.26190476,28885.71429,120,23.49285714,95.85714286,72.71428571,253.5743352,17343.78571,21.42857143,0.890562343,89.28571429,11.57142857,6.714285714,0.857142857,55.71428571,20.57142857,2,-1.642857143,1428,11420.92857,8321.134921,44.84920635,118.952381,66.03174603,26942.14286,112.5,23.86636905,88.94642857,72.81746032,257.0413156,17607.80159,23.45238095,0.872578212,119.8061224,11.86507937,low
5.785714286,-0.642857143,66.42857143,5.857142857,0,-0.857142857,,,,,,,,,,,,,,,,,,5.285714286,-0.714285714,27.04081633,2.755102041,0,-0.795918367,,,,,,,,,,,,,,,,,,5.469387755,-1.102040816,40.30612245,3.520408163,0.102040816,-0.928571429,,,,,,,,,,,,,,,,,,5.857142857,-0.214285714,44.64285714,4.214285714,0,-0.785714286,1359,7795.619048,5109.309524,56.22222222,132.3253968,73.92857143,25011.42857,818.0952381,23.69708995,,,,,,,,,medium
